liga,jogo,data,estado,ronda,resultado,equipa,jogador,posicao,minutes_played,rating,touches,goals,goal_assist,expected_goals,expected_assists,total_shots,shots_on_target,key_pass,total_pass,accurate_pass,total_long_balls,accurate_long_balls,total_cross,accurate_cross,total_contest,won_contest,duel_won,duel_lost,aerial_won,aerial_lost,total_tackle,won_tackle,total_clearance,interception,ball_recovery,blocked_scoring_attempt,dispossessed,possession_lost,was_fouled,fouls,yellow_card,red_card,saves,goals_conceded,punches,atualizado_em
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,Olympique de Marseille,,,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:17.861617+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,Olympique de Marseille,Amine Gouiri,F,90,8.0,45,2,0,1.3444,0.0227268,5,3,1,27,24,0,0,1,0,1,0,4,6,0,1,1,1,1,0,3,1,3,10,3,0,0,0,0,0,0,2026-09-01T10:43:17.861522+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,Olympique de Marseille,Amine Harit,M,83,6.2,41,0,0,0.0256,0.0645144,1,1,1,27,22,1,0,0,0,0,0,2,7,0,0,1,1,1,0,1,0,4,13,1,0,0,0,0,0,0,2026-09-01T10:43:17.861558+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,RC Strasbourg,Andrew Omobamidele,D,90,6.4,53,0,0,,0.00301706,0,0,0,37,36,0,0,0,0,0,0,3,1,0,0,3,2,8,3,4,0,0,1,0,1,0,0,0,4,0,2026-09-01T10:43:17.861670+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,Olympique de Marseille,Angel Gomes,M,89,7.7,64,0,1,0.3313,0.408844,3,1,2,46,45,0,0,5,0,2,1,6,4,1,0,3,0,0,0,5,1,2,11,1,1,0,0,0,0,0,2026-09-01T10:43:17.861531+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,Olympique de Marseille,Conrad Jaden Egan-Riley,D,75,7.3,78,0,0,,0.00883986,0,0,1,73,70,6,3,0,0,0,0,2,0,1,0,1,1,2,1,4,0,0,3,0,0,0,0,0,0,0,2026-09-01T10:43:17.861567+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,Olympique de Marseille,Derek Cornelius,D,15,6.7,14,0,0,,0.00085701,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:17.861592+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,RC Strasbourg,Diogo Sousa,M,69,5.9,27,0,0,0.0339,0.0264138,1,1,0,19,13,1,0,0,0,1,0,2,7,0,2,2,2,1,0,2,0,0,8,0,3,0,0,0,2,0,2026-09-01T10:43:17.861721+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,Olympique de Marseille,Emerson,D,90,7.1,84,0,0,,0.0198786,0,0,0,58,50,3,1,3,0,1,1,6,4,1,1,2,2,2,1,3,0,1,14,2,1,0,0,0,0,0,2026-09-01T10:43:17.861504+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,RC Strasbourg,Fabio Baldé,F,11,6.5,6,0,0,,0.00112547,0,0,1,2,2,0,0,1,0,1,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2026-09-01T10:43:17.861771+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,RC Strasbourg,Filip Jørgensen,G,90,6.2,48,0,0,,0.00590163,0,0,0,37,28,19,10,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,9,0,0,0,0,4,4,1,2026-09-01T10:43:17.861651+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,RC Strasbourg,Genesis Antwi,D,79,6.2,37,0,0,,0.00568541,0,0,0,23,19,4,2,0,0,0,0,3,1,1,0,2,2,1,1,3,0,1,8,0,0,0,0,0,2,0,2026-09-01T10:43:17.861705+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,Olympique de Marseille,Geoffrey Kondogbia,M,83,7.5,89,0,0,,0.00750729,0,0,0,77,72,8,4,0,0,1,0,5,1,1,0,4,3,1,3,5,0,0,7,1,0,0,0,0,0,0,2026-09-01T10:43:17.861550+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,RC Strasbourg,Gessime Yassine,M,90,6.3,35,0,0,0.0746,0.0187589,2,1,0,21,16,0,0,0,0,5,4,8,4,0,0,1,1,1,1,4,0,1,7,3,2,0,0,0,4,0,2026-09-01T10:43:17.861661+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,RC Strasbourg,Ghianny Kodia,F,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:17.861810+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,RC Strasbourg,Giovanni Reyna,M,21,6.6,23,0,0,,0.0026951,0,0,0,17,17,0,0,0,0,1,1,2,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2,0,2026-09-01T10:43:17.861746+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,RC Strasbourg,Guéla Doué,D,90,5.1,56,0,0,0.0583,0.00859261,1,0,0,27,22,2,0,2,0,1,0,5,6,3,1,2,2,3,2,2,0,1,16,0,1,0,0,0,4,0,2026-09-01T10:43:17.861688+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,Olympique de Marseille,Himad Abdelli,M,83,7.4,65,0,0,,0.0549037,0,0,0,58,53,1,0,0,0,1,1,3,2,0,2,2,2,0,0,6,0,0,7,0,0,0,0,0,0,0,2026-09-01T10:43:17.861540+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,Olympique de Marseille,Igor Paixão,M,90,7.0,59,0,0,0.0265,0.0727794,1,1,0,38,33,2,1,4,1,4,2,5,7,0,0,1,1,1,0,2,0,1,16,2,1,0,0,0,0,0,2026-09-01T10:43:17.861444+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,RC Strasbourg,Jacobo Ortega,F,21,6.6,7,0,0,,0.00012186,0,0,0,3,3,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,2,0,2026-09-01T10:43:17.861763+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,Olympique de Marseille,Jeffrey De Lange,G,90,6.9,37,0,0,,0.00013517,0,0,0,32,32,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,2026-09-01T10:43:17.861494+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,RC Strasbourg,Jeyland Mitchell,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:17.861803+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,Olympique de Marseille,Keyliane Abdallah,M,15,7.9,22,1,0,0.0234,0.0159091,1,1,0,15,14,0,0,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2026-09-01T10:43:17.861576+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,RC Strasbourg,Lucas Høgsberg,D,90,6.0,68,0,0,,0.00665254,0,0,2,60,50,9,3,0,0,0,0,3,2,2,0,1,1,4,1,2,0,0,10,0,1,0,0,0,4,0,2026-09-01T10:43:17.861679+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,RC Strasbourg,Mateo Del Blanco,D,11,5.9,5,0,0,,3.471e-05,0,0,0,4,3,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2,0,2026-09-01T10:43:17.861779+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,RC Strasbourg,Mathis Amougou,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:17.861795+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,RC Strasbourg,Miłosz Piekutowski,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:17.861787+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,Olympique de Marseille,Nayef Aguerd,D,15,6.9,28,0,0,,0.00549707,0,0,0,27,25,0,0,0,0,0,0,2,1,2,0,0,0,1,0,1,0,0,2,0,1,1,0,0,0,0,2026-09-01T10:43:17.861584+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,Olympique de Marseille,Neal Maupay,F,1,,6,0,0,,0.00516961,0,0,0,6,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:17.861609+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,RC Strasbourg,Pape Diop,M,21,6.5,24,0,0,,0.00481569,0,0,0,18,15,1,0,0,0,0,0,3,0,0,0,3,1,1,1,2,0,0,4,0,0,0,0,0,2,0,2026-09-01T10:43:17.861755+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,Olympique de Marseille,Pierre-Emile Højbjerg,M,90,8.2,107,1,0,0.1414,0.0730603,3,1,1,89,81,4,1,0,0,0,0,4,5,1,0,2,1,0,3,8,0,4,14,1,0,0,0,0,0,0,2026-09-01T10:43:17.861512+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,RC Strasbourg,Samir El Mourabet,M,59,5.5,40,0,0,,0.141218,0,0,1,27,22,3,1,3,1,1,1,3,5,0,0,2,0,0,1,5,0,2,12,0,2,0,1,0,4,0,2026-09-01T10:43:17.861738+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,RC Strasbourg,Samuel Amo-Ameyaw,F,69,6.3,34,0,0,0.0294,0.010011,1,0,0,15,13,0,0,4,0,6,1,4,6,0,1,1,0,0,1,3,0,0,13,2,0,1,0,0,2,0,2026-09-01T10:43:17.861729+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,RC Strasbourg,Sebastian Nanasi,M,79,6.5,22,0,0,,0.0295518,0,0,1,18,16,1,1,1,0,1,1,2,1,0,0,1,1,0,0,1,0,1,4,0,0,0,0,0,2,0,2026-09-01T10:43:17.861697+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,RC Strasbourg,Sékou Mara,F,69,6.3,15,0,0,,0.00080725,0,0,0,6,6,0,0,0,0,1,0,1,5,0,2,1,1,0,0,3,0,2,6,0,1,1,0,0,2,0,2026-09-01T10:43:17.861713+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,Olympique de Marseille,Tadjidine Mmadi,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:17.861643+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,Olympique de Marseille,Théo Vermot,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:17.861626+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,Olympique de Marseille,Timothy Weah,M,90,6.7,78,0,0,,0.0804561,0,0,1,70,59,3,0,1,1,0,0,1,3,1,1,0,0,2,0,3,0,0,12,0,2,0,0,0,0,0,2026-09-01T10:43:17.861482+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,Olympique de Marseille,Tochukwu Nnadi,M,15,6.9,27,0,0,,0.0191877,0,0,0,27,24,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,2026-09-01T10:43:17.861601+00:00
France Ligue 1 2026/2027,Olympique de Marseille - RC Strasbourg,2026-08-21T18:45:00+00:00,finished,1,4-0,Olympique de Marseille,Ulisses Garcia,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:17.861634+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,RC Lens,,,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:12.338403+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,Auxerre,,,23,6.7,17,0,1,,0.549439,0,0,1,5,5,0,0,0,0,1,0,2,5,0,0,1,1,3,2,1,0,0,2,1,4,0,0,0,1,0,2026-09-02T00:09:12.338469+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,RC Lens,Abdallah Sima,F,71,7.0,28,0,1,,0.483548,0,0,2,19,11,1,0,1,1,0,0,3,4,1,3,0,0,1,0,3,0,0,13,2,0,0,0,0,2,0,2026-09-02T00:09:12.338340+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,RC Lens,Amadou Haidara,M,19,6.6,19,0,0,,0.00616029,0,0,0,19,18,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2026-09-02T00:09:12.338378+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,RC Lens,Andrija Bulatović,M,11,6.8,28,0,0,,0.0510449,0,0,0,20,18,1,0,1,1,0,0,1,0,0,0,0,0,0,3,2,0,0,3,1,0,0,0,0,0,0,2026-09-02T00:09:12.338383+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,Auxerre,Aristide Zossou,M,67,6.6,39,0,0,0.0538,0.0293465,1,0,0,30,24,0,0,0,0,2,2,2,2,0,0,0,0,2,0,3,1,1,8,0,1,0,0,0,4,0,2026-09-02T00:09:12.338457+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,Auxerre,Arthur Piedfort,M,87,6.4,48,0,0,,0.0218201,0,0,0,40,37,2,2,3,0,0,0,4,1,3,0,1,0,1,2,7,0,0,7,0,2,0,0,0,4,0,2026-09-02T00:09:12.338436+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,Auxerre,Christ Makosso,D,35,4.9,33,0,0,,0.00189695,0,0,0,24,22,1,0,0,0,0,0,2,3,0,1,1,1,1,2,1,0,0,4,1,2,0,1,0,5,0,2026-09-02T00:09:12.338463+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,Auxerre,Clement Akpa,D,90,5.8,74,0,0,,0.0203372,0,0,1,49,41,10,5,2,1,1,1,5,5,1,0,3,3,2,3,4,0,1,12,0,2,0,0,0,5,0,2026-09-02T00:09:12.338410+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,Auxerre,Danny Namaso,F,77,7.3,37,1,0,0.8356,0.0304007,2,1,2,23,19,1,0,1,0,0,0,5,10,2,2,2,2,1,0,1,1,4,11,1,2,0,0,0,4,0,2026-09-02T00:09:12.338441+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,Auxerre,Elikya Legros,D,13,6.6,11,0,0,,0.00169128,0,0,0,5,4,1,0,0,0,0,0,2,0,1,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,2026-09-02T00:09:12.338485+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,RC Lens,Florian Sotoca,F,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:12.338388+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,RC Lens,Florian Thauvin,F,90,9.1,51,2,1,1.6489,0.389967,3,3,1,30,25,2,1,7,0,2,0,3,5,0,0,0,0,0,0,2,0,1,19,3,0,0,0,0,2,0,2026-09-02T00:09:12.338316+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,RC Lens,Franjo Ivanović,F,62,8.3,37,1,0,0.4754,0.082748,3,2,2,14,10,2,0,0,0,4,3,9,5,2,2,2,1,1,1,0,1,1,11,2,1,0,0,0,1,0,2026-09-02T00:09:12.338351+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,Auxerre,Fredrik Oppegård,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:12.338505+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,RC Lens,Ismaelo Ganiou,D,79,7.8,39,1,0,0.488,0.431392,1,1,1,29,26,2,1,1,1,0,0,3,1,0,1,1,0,4,1,2,0,0,3,2,0,0,0,0,2,0,2026-09-02T00:09:12.338334+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,Auxerre,Josué Casimir,M,13,6.5,8,0,0,,0.00275114,0,0,0,4,3,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,2026-09-02T00:09:12.338490+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,Auxerre,Kévin Danois,M,90,5.6,86,0,0,0.0483,0.0542577,2,1,0,67,53,3,2,0,0,4,3,7,6,1,1,2,1,2,0,8,0,1,18,1,2,0,0,0,5,0,2026-09-02T00:09:12.338431+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,Auxerre,Lamfia Dioubaté,M,23,6.4,9,0,0,0.0276,0.00074675,1,0,0,5,3,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0,0,3,0,1,1,0,0,1,0,2026-09-02T00:09:12.338474+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,Auxerre,Lamine Sy,D,90,5.6,47,1,0,0.7333,0.00813217,1,1,1,28,19,4,1,2,0,6,2,3,10,0,3,1,0,0,2,4,0,1,16,0,2,0,0,0,5,0,2026-09-02T00:09:12.338421+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,Auxerre,Lasso Coulibaly,M,13,6.7,8,0,0,,0.0128188,0,0,1,5,5,0,0,0,0,1,1,2,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,2026-09-02T00:09:12.338480+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,RC Lens,Maik Nawrocki,D,90,5.9,74,0,0,0.0558,0.00503236,1,1,0,61,56,3,2,0,0,1,0,0,6,0,2,0,0,2,3,3,0,2,8,0,0,1,0,0,2,0,2026-09-02T00:09:12.338322+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,Auxerre,Mamadou Diop,G,90,6.0,36,0,0,,0.00110422,0,0,0,21,12,11,3,0,0,0,0,0,1,0,0,0,0,1,1,8,0,0,9,0,0,0,0,4,5,0,2026-09-02T00:09:12.338416+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,RC Lens,Mathieu Gorgelin,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:12.338394+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,RC Lens,Matthieu Udol,M,90,6.9,49,0,0,,0.142737,0,0,2,30,27,1,1,3,0,2,0,6,6,3,1,3,2,1,0,4,0,0,11,0,2,0,0,0,2,0,2026-09-02T00:09:12.338263+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,RC Lens,Mezian Mesloub,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:12.338398+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,RC Lens,Michaël Cuisance,M,71,6.1,48,0,0,0.5849,0.00765671,1,0,0,34,30,4,3,0,0,1,1,5,2,0,0,4,2,1,2,3,0,0,6,0,1,0,0,0,2,0,2026-09-02T00:09:12.338345+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,RC Lens,Michał Skóraś,M,28,8.6,30,0,1,,0.787502,0,0,2,14,13,0,0,1,0,1,1,7,1,0,0,2,1,1,1,1,0,0,3,4,1,0,0,0,1,0,2026-09-02T00:09:12.338366+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,Auxerre,Naouirou Ahamada,M,77,6.5,52,0,0,0.0214,0.281432,1,1,0,41,35,4,2,2,1,2,1,2,2,0,0,0,0,0,0,2,0,1,11,1,0,0,0,0,4,0,2026-09-02T00:09:12.338446+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,RC Lens,Odsonne Édouard,F,19,6.6,11,0,0,0.0819,0.0039391,1,1,0,5,4,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2026-09-02T00:09:12.338372+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,Auxerre,Paul Nardi,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:12.338501+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,RC Lens,Robin Risser,G,90,6.7,43,0,0,,0.00473899,0,0,0,33,30,9,6,0,0,0,0,1,1,1,0,0,0,1,0,7,0,1,4,0,0,0,0,2,2,1,2026-09-02T00:09:12.338301+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,Auxerre,Romain Faivre,M,67,5.9,42,0,0,0.0454,0.0355554,1,0,1,33,26,0,0,2,0,5,1,1,5,0,1,0,0,0,0,3,1,0,14,0,1,0,0,0,4,0,2026-09-02T00:09:12.338451+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,Auxerre,Salimou Danfakha,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:12.338510+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,RC Lens,Saud Abdulhamid,M,62,7.5,31,1,0,0.7672,0.0158254,1,1,0,18,16,0,0,0,0,0,0,3,3,1,1,1,1,1,2,2,0,0,4,1,1,0,0,0,1,0,2026-09-02T00:09:12.338355+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,Auxerre,Sinaly Diomandé,D,90,5.8,45,0,0,0.0225,0.00059818,1,0,0,34,29,2,1,0,0,0,0,3,3,1,1,1,1,3,3,5,0,0,5,1,1,0,0,0,5,0,2026-09-02T00:09:12.338426+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,RC Lens,Souleymane Sagnan,D,90,7.7,69,0,0,,0.0215821,0,0,0,52,48,8,5,0,0,0,0,7,1,1,0,6,5,7,2,2,0,0,4,0,0,0,0,0,2,0,2026-09-02T00:09:12.338328+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,RC Lens,Thorgan Hazard,M,28,6.7,30,0,0,0.3431,0.184797,1,0,1,25,22,0,0,0,0,0,0,3,0,0,0,2,2,0,0,1,0,0,3,1,0,0,0,0,1,0,2026-09-02T00:09:12.338362+00:00
France Ligue 1 2026/2027,RC Lens - Auxerre,2026-08-22T15:15:00+00:00,finished,1,5-2,Auxerre,Tidiane Devernois,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:12.338496+00:00
