liga,jogo,data,estado,ronda,resultado,equipa,jogador,posicao,minutes_played,rating,touches,goals,goal_assist,expected_goals,expected_assists,total_shots,shots_on_target,key_pass,total_pass,accurate_pass,total_long_balls,accurate_long_balls,total_cross,accurate_cross,total_contest,won_contest,duel_won,duel_lost,aerial_won,aerial_lost,total_tackle,won_tackle,total_clearance,interception,ball_recovery,blocked_scoring_attempt,dispossessed,possession_lost,was_fouled,fouls,yellow_card,red_card,saves,goals_conceded,punches,atualizado_em
Alemanha Bundesliga 2026/2027,SV 07 Elversberg - Bayer 04 Leverkusen,2026-08-29T13:30:00+00:00,finished,1,3-2,Bayer 04 Leverkusen,Jarell Quansah,D,35,7.1,29,0,0,,0.362191,0,0,3,18,16,3,1,4,3,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,1,0,0,0,0,0,2026-09-02T00:09:15.941749+00:00
Alemanha Bundesliga 2026/2027,SV 07 Elversberg - Bayer 04 Leverkusen,2026-08-29T13:30:00+00:00,finished,1,3-2,Bayer 04 Leverkusen,Jonas Hofmann,F,25,6.7,22,0,0,0.0205,0.0515421,1,1,2,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2026-09-02T00:09:15.941771+00:00
Alemanha Bundesliga 2026/2027,SV 07 Elversberg - Bayer 04 Leverkusen,2026-08-29T13:30:00+00:00,finished,1,3-2,SV 07 Elversberg,Lasse Günther,D,90,6.7,46,0,0,,0.0156145,0,0,1,25,15,2,0,0,0,2,1,5,1,2,0,1,1,5,0,4,0,0,15,2,0,0,0,0,2,0,2026-09-02T00:09:15.941874+00:00
Alemanha Bundesliga 2026/2027,SV 07 Elversberg - Bayer 04 Leverkusen,2026-08-29T13:30:00+00:00,finished,1,3-2,Bayer 04 Leverkusen,Loïc Badé,D,55,6.5,56,0,0,0.0788,0.00349286,1,0,0,45,41,2,0,0,0,0,0,4,1,2,0,1,1,4,4,4,0,0,4,1,1,0,0,0,3,0,2026-09-02T00:09:15.941741+00:00
Alemanha Bundesliga 2026/2027,SV 07 Elversberg - Bayer 04 Leverkusen,2026-08-29T13:30:00+00:00,finished,1,3-2,SV 07 Elversberg,Luca Schnellbacher,F,15,6.4,11,0,0,,0.00115944,0,0,0,9,7,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,3,0,1,0,0,0,2,0,2026-09-02T00:09:15.941958+00:00
Alemanha Bundesliga 2026/2027,SV 07 Elversberg - Bayer 04 Leverkusen,2026-08-29T13:30:00+00:00,finished,1,3-2,SV 07 Elversberg,Luca Sirch,D,15,6.0,13,0,0,,0.00358899,0,0,0,6,3,2,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,2,0,2026-09-02T00:09:15.941950+00:00
Alemanha Bundesliga 2026/2027,SV 07 Elversberg - Bayer 04 Leverkusen,2026-08-29T13:30:00+00:00,finished,1,3-2,Bayer 04 Leverkusen,Lucas Vázquez,M,55,5.7,35,0,0,,0.0089376,0,0,0,22,20,3,2,3,0,0,0,2,6,0,2,1,1,2,0,3,0,1,7,1,2,0,0,0,3,0,2026-09-02T00:09:15.941733+00:00
Alemanha Bundesliga 2026/2027,SV 07 Elversberg - Bayer 04 Leverkusen,2026-08-29T13:30:00+00:00,finished,1,3-2,SV 07 Elversberg,Lukas Finn Pinckert,D,90,6.7,45,0,0,,0.00214494,0,0,0,29,22,5,1,0,0,0,0,4,2,2,1,1,1,9,3,2,0,0,7,1,1,0,0,0,2,0,2026-09-02T00:09:15.941834+00:00
Alemanha Bundesliga 2026/2027,SV 07 Elversberg - Bayer 04 Leverkusen,2026-08-29T13:30:00+00:00,finished,1,3-2,SV 07 Elversberg,Lukas Petkov,M,90,8.2,44,1,1,0.0935,0.467265,2,1,2,20,12,1,1,1,1,3,0,5,12,0,3,3,2,1,1,10,1,2,15,2,3,0,0,0,2,0,2026-09-02T00:09:15.941826+00:00
Alemanha Bundesliga 2026/2027,SV 07 Elversberg - Bayer 04 Leverkusen,2026-08-29T13:30:00+00:00,finished,1,3-2,Bayer 04 Leverkusen,Malik Tillman,M,65,6.9,48,0,0,0.0416,0.069593,1,0,0,31,27,0,0,1,0,0,0,5,1,0,0,2,0,0,3,4,1,0,5,3,1,0,0,0,3,0,2026-09-02T00:09:15.941715+00:00
Alemanha Bundesliga 2026/2027,SV 07 Elversberg - Bayer 04 Leverkusen,2026-08-29T13:30:00+00:00,finished,1,3-2,Bayer 04 Leverkusen,Mark Flekken,G,90,5.9,33,0,0,,0.00477169,0,0,0,21,15,10,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,3,3,0,2026-09-02T00:09:15.941699+00:00
Alemanha Bundesliga 2026/2027,SV 07 Elversberg - Bayer 04 Leverkusen,2026-08-29T13:30:00+00:00,finished,1,3-2,SV 07 Elversberg,Maurice Krattenmacher,M,25,6.3,9,0,0,0.021,0.0128799,1,0,0,4,3,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,2,0,2026-09-02T00:09:15.941935+00:00
Alemanha Bundesliga 2026/2027,SV 07 Elversberg - Bayer 04 Leverkusen,2026-08-29T13:30:00+00:00,finished,1,3-2,SV 07 Elversberg,Maximilian Rohr,D,82,6.4,47,0,0,0.0568,0.00309985,1,0,0,34,28,4,0,0,0,0,0,2,4,1,2,0,0,6,3,2,0,0,6,1,2,1,0,0,1,0,2026-09-02T00:09:15.941894+00:00
Alemanha Bundesliga 2026/2027,SV 07 Elversberg - Bayer 04 Leverkusen,2026-08-29T13:30:00+00:00,finished,1,3-2,Bayer 04 Leverkusen,Miguel Gutiérrez,D,90,6.8,98,0,0,,0.547039,0,0,4,67,61,2,0,17,3,1,1,4,1,1,0,2,1,1,1,6,0,0,21,0,1,0,0,0,3,0,2026-09-02T00:09:15.941675+00:00
Alemanha Bundesliga 2026/2027,SV 07 Elversberg - Bayer 04 Leverkusen,2026-08-29T13:30:00+00:00,finished,1,3-2,SV 07 Elversberg,Nicholas Mickelson,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:15.941990+00:00
Alemanha Bundesliga 2026/2027,SV 07 Elversberg - Bayer 04 Leverkusen,2026-08-29T13:30:00+00:00,finished,1,3-2,SV 07 Elversberg,Nicolas Kristof,G,90,7.3,61,0,0,,0.00422186,0,0,0,52,32,30,10,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,21,0,0,1,0,2,2,1,2026-09-02T00:09:15.941818+00:00
Alemanha Bundesliga 2026/2027,SV 07 Elversberg - Bayer 04 Leverkusen,2026-08-29T13:30:00+00:00,finished,1,3-2,SV 07 Elversberg,Noah Darvich,M,25,6.3,12,0,0,,0.00606884,0,0,0,6,5,0,0,0,0,1,0,1,2,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,2,0,2026-09-02T00:09:15.941942+00:00
Alemanha Bundesliga 2026/2027,SV 07 Elversberg - Bayer 04 Leverkusen,2026-08-29T13:30:00+00:00,finished,1,3-2,SV 07 Elversberg,Noel Futkeu,F,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:15.941998+00:00
Alemanha Bundesliga 2026/2027,SV 07 Elversberg - Bayer 04 Leverkusen,2026-08-29T13:30:00+00:00,finished,1,3-2,Bayer 04 Leverkusen,Patrik Schick,F,90,6.4,35,1,0,0.7607,0.123477,5,1,1,22,17,1,1,0,0,2,1,5,4,2,2,0,0,0,0,2,0,0,7,2,1,0,0,0,3,0,2026-09-02T00:09:15.941684+00:00
Alemanha Bundesliga 2026/2027,SV 07 Elversberg - Bayer 04 Leverkusen,2026-08-29T13:30:00+00:00,finished,1,3-2,Bayer 04 Leverkusen,Robert Andrich,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:15.941810+00:00
Alemanha Bundesliga 2026/2027,SV 07 Elversberg - Bayer 04 Leverkusen,2026-08-29T13:30:00+00:00,finished,1,3-2,SV 07 Elversberg,Tim Boss,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:15.941982+00:00
Alemanha Bundesliga 2026/2027,SV 07 Elversberg - Bayer 04 Leverkusen,2026-08-29T13:30:00+00:00,finished,1,3-2,Bayer 04 Leverkusen,Victor Okoh Boniface,F,12,6.4,6,0,0,0.194,0.20511,3,1,1,3,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2026-09-02T00:09:15.941779+00:00
Alemanha Bundesliga 2026/2027,SV 07 Elversberg - Bayer 04 Leverkusen,2026-08-29T13:30:00+00:00,finished,1,3-2,SV 07 Elversberg,Łukasz Poręba,M,90,6.8,36,0,0,,0.00954053,0,0,1,21,19,0,0,0,0,0,0,4,3,0,1,2,1,5,0,1,0,0,5,2,2,0,0,0,2,0,2026-09-02T00:09:15.941858+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Borussia Dortmund,,,54,6.8,40,0,0,0.2875,0.168053,2,0,2,26,21,2,1,0,0,4,1,3,6,0,0,1,1,0,2,4,0,1,10,1,1,0,0,0,0,0,2026-09-02T00:09:17.621951+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Hamburger SV,,,1,,7,0,0,0.0501,0.00300389,1,0,1,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2026-09-02T00:09:17.622261+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Hamburger SV,Albert Grønbæk,M,90,6.8,47,0,0,0.0416,0.00988276,2,2,0,24,18,1,0,4,0,4,2,6,4,0,0,0,0,0,1,3,0,1,17,4,0,0,0,0,2,0,2026-09-02T00:09:17.622150+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Hamburger SV,Albert Sambi Lokonga,M,90,6.9,83,0,0,0.0454,0.205973,1,0,2,65,57,2,1,1,1,1,1,6,4,0,0,2,1,1,0,3,0,2,11,3,2,1,0,0,2,0,2026-09-02T00:09:17.622094+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Borussia Dortmund,Alexander Meyer,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:17.622052+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Hamburger SV,Bakery Jatta,M,82,6.6,56,0,0,,0.0422463,0,0,0,36,31,0,0,0,0,1,0,4,5,1,1,2,1,3,1,6,0,1,9,1,2,0,0,0,2,0,2026-09-02T00:09:17.622185+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Hamburger SV,Bilal Nadir,M,8,6.5,8,0,0,,0.0151611,0,0,0,4,4,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2026-09-02T00:09:17.622242+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Hamburger SV,Daniel Elfadli,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:17.622305+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Hamburger SV,Daniel Fernandes,G,90,8.4,80,0,0,,0.00505512,0,0,0,69,56,20,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13,0,0,0,0,5,2,0,2026-09-02T00:09:17.622063+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Borussia Dortmund,Daniel Svensson,M,90,7.7,97,0,0,,0.0474871,0,0,0,72,69,2,1,2,0,1,0,6,5,2,2,2,2,8,3,6,0,0,10,2,2,1,0,0,0,0,2026-09-02T00:09:17.621894+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Borussia Dortmund,Felix Nmecha,M,74,6.9,60,0,0,0.0829,0.0440833,2,1,1,48,42,1,1,0,0,1,0,2,3,1,0,1,0,1,1,2,0,0,8,0,1,0,0,0,0,0,2026-09-02T00:09:17.621928+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Borussia Dortmund,Filippo Mané,D,16,6.6,4,0,0,,9.7e-06,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2026-09-02T00:09:17.621987+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Borussia Dortmund,Fábio Silva,F,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:17.622020+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Borussia Dortmund,Gregor Kobel,G,90,7.2,33,0,0,,0.00120467,0,0,0,25,17,14,6,0,0,0,0,2,0,2,0,0,0,1,0,5,0,0,8,0,0,0,0,3,0,1,2026-09-02T00:09:17.621819+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Borussia Dortmund,Joane Gadou,D,90,7.3,80,0,0,,0.035143,0,0,0,69,67,3,2,0,0,0,0,2,2,1,1,1,1,2,1,0,0,0,5,0,1,0,0,0,0,0,2026-09-02T00:09:17.621831+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Borussia Dortmund,Jobe Bellingham,M,90,7.2,74,0,0,0.0309,0.0916762,1,0,3,55,49,5,2,3,1,2,1,6,3,0,0,4,3,2,2,7,0,0,11,1,2,0,0,0,0,0,2026-09-02T00:09:17.621763+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Borussia Dortmund,Joey Veerman,M,16,6.5,7,0,0,0.0817,0.0027026,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:17.621973+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Hamburger SV,Jordan Torunarigha,D,82,5.9,45,0,0,,0.00338707,0,0,0,36,29,7,3,0,0,0,0,1,5,0,0,1,0,4,1,1,0,0,7,0,4,0,0,0,2,0,2026-09-02T00:09:17.622174+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Borussia Dortmund,Julian Ryerson,M,74,7.2,54,0,0,,0.130678,0,0,1,29,27,1,1,4,2,2,1,5,3,0,0,1,1,0,0,4,0,1,8,3,2,1,0,0,0,0,2026-09-02T00:09:17.621920+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Borussia Dortmund,Kauã Prates,D,11,6.9,7,0,0,0.0554,0.00087642,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2026-09-02T00:09:17.621998+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Hamburger SV,Kofi Jeremy Amoako,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:17.622283+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Borussia Dortmund,Konstantinos Karetsas,M,74,8.0,72,0,1,0.4428,0.136688,6,3,3,47,39,1,1,5,1,6,4,7,3,0,0,1,0,0,0,4,2,0,17,2,0,0,0,0,0,0,2026-09-02T00:09:17.621940+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Hamburger SV,Louis Lemke,D,89,6.0,45,0,0,,0.0545581,0,0,1,13,7,1,0,3,0,3,1,3,9,0,0,2,2,0,3,5,0,2,19,0,3,0,0,0,2,0,2026-09-02T00:09:17.622163+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Borussia Dortmund,Luca Reggiani,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:17.622031+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Borussia Dortmund,Marcel Sabitzer,M,36,6.7,16,0,0,,0.0469018,0,0,0,14,10,0,0,0,0,0,0,2,1,1,0,0,0,0,1,2,0,0,4,1,0,0,0,0,0,0,2026-09-02T00:09:17.621963+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Hamburger SV,Martin Adeline,M,67,6.6,27,0,0,,0.0617684,0,0,0,20,16,0,0,2,1,0,0,3,2,2,1,1,1,0,0,2,0,0,8,0,0,0,0,0,2,0,2026-09-02T00:09:17.622197+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Borussia Dortmund,Mathis Albert,F,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:17.622042+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Borussia Dortmund,Maximilian Beier,F,84,7.0,48,0,0,0.2873,0.115011,5,0,2,27,20,5,3,1,0,0,0,6,2,1,0,2,1,1,0,1,2,0,8,3,0,0,0,0,0,0,2026-09-02T00:09:17.621907+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Hamburger SV,Nicolai Remberg,M,90,6.8,52,0,0,,0.0337929,0,0,1,43,42,2,1,0,0,1,0,2,4,1,0,0,0,2,1,1,0,0,2,1,2,0,0,0,2,0,2026-09-02T00:09:17.622132+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Hamburger SV,Nicolás Capaldo,D,90,6.0,60,0,0,,0.182059,0,0,2,40,27,7,1,1,1,1,0,3,7,0,3,3,2,3,2,7,0,1,16,0,1,0,0,0,2,0,2026-09-02T00:09:17.622074+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Hamburger SV,Otto Stange,F,23,6.4,10,0,0,,0.00415191,0,0,0,6,5,0,0,0,0,2,1,2,3,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,2026-09-02T00:09:17.622220+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Hamburger SV,Patson Daka,F,67,6.4,25,0,0,0.6073,0.0255244,3,0,0,12,8,0,0,1,0,1,1,4,5,1,5,1,1,0,0,0,0,0,5,1,0,0,0,0,2,0,2026-09-02T00:09:17.622209+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Borussia Dortmund,Samuele Inacio,M,3,4.5,1,0,0,,9.271e-05,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2026-09-02T00:09:17.622009+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Hamburger SV,Sander Tangvik,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:17.622294+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Hamburger SV,Sebastiaan Bornauw,D,90,5.3,51,0,0,,0.00345392,0,0,0,38,33,3,1,0,0,0,0,2,4,1,0,1,0,3,4,2,0,1,6,0,3,0,0,0,2,0,2026-09-02T00:09:17.622083+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Borussia Dortmund,Serhou Guirassy,F,90,8.0,44,1,0,0.1557,0.266065,2,2,2,28,19,1,0,0,0,1,1,6,4,1,2,0,0,0,0,2,0,1,15,4,1,0,0,0,0,0,2026-09-02T00:09:17.621806+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Hamburger SV,Shafiq Nandja,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:17.622272+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Hamburger SV,Terem Moffi,F,23,6.4,6,0,0,0.0555,0.00181342,1,1,0,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2026-09-02T00:09:17.622231+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Borussia Dortmund,Waldemar Anton,D,90,7.5,102,0,0,,0.0300944,0,0,0,89,83,5,4,0,0,1,0,3,3,2,1,0,0,3,3,5,0,0,9,1,1,0,0,0,0,0,2026-09-02T00:09:17.621878+00:00
Alemanha Bundesliga 2026/2027,Borussia Dortmund - Hamburger SV,2026-08-29T16:30:00+00:00,finished,1,2-0,Hamburger SV,Yussuf Poulsen,F,8,6.6,4,0,0,,0.00273373,0,0,0,3,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2026-09-02T00:09:17.622252+00:00
Alemanha Bundesliga 2026/2027,SC Freiburg - SV Werder Bremen,2026-08-30T13:30:00+00:00,finished,1,4-1,SV Werder Bremen,,,9,6.5,6,0,0,0.0297,0.00324043,1,0,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2026-09-02T00:09:18.226315+00:00
Alemanha Bundesliga 2026/2027,SC Freiburg - SV Werder Bremen,2026-08-30T13:30:00+00:00,finished,1,4-1,SV Werder Bremen,,,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:18.226356+00:00
Alemanha Bundesliga 2026/2027,SC Freiburg - SV Werder Bremen,2026-08-30T13:30:00+00:00,finished,1,4-1,SV Werder Bremen,Alexander Schlager,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:18.226340+00:00
Alemanha Bundesliga 2026/2027,SC Freiburg - SV Werder Bremen,2026-08-30T13:30:00+00:00,finished,1,4-1,SV Werder Bremen,Amos Pieper,D,90,6.6,79,0,0,0.0226,0.0110479,1,1,0,63,54,12,7,0,0,0,0,3,3,1,2,2,1,8,0,1,0,0,9,0,0,0,0,0,4,0,2026-09-02T00:09:18.226205+00:00
Alemanha Bundesliga 2026/2027,SC Freiburg - SV Werder Bremen,2026-08-30T13:30:00+00:00,finished,1,4-1,SC Freiburg,Berkay Yılmaz,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:18.226559+00:00
Alemanha Bundesliga 2026/2027,SC Freiburg - SV Werder Bremen,2026-08-30T13:30:00+00:00,finished,1,4-1,SC Freiburg,Christian Günter,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:18.226583+00:00
Alemanha Bundesliga 2026/2027,SC Freiburg - SV Werder Bremen,2026-08-30T13:30:00+00:00,finished,1,4-1,SV Werder Bremen,Chuki,M,90,6.2,44,0,0,,0.021857,0,0,1,33,25,2,1,4,1,1,1,3,4,0,1,1,0,1,0,0,0,0,11,1,2,0,0,0,4,0,2026-09-02T00:09:17.992075+00:00
Alemanha Bundesliga 2026/2027,SC Freiburg - SV Werder Bremen,2026-08-30T13:30:00+00:00,finished,1,4-1,SC Freiburg,Cyriaque Irié,M,45,6.6,27,0,0,0.0187,0.00441776,1,0,0,15,14,1,1,1,0,8,4,4,6,0,1,0,0,0,0,3,1,0,6,0,1,0,0,0,1,0,2026-09-02T00:09:18.226499+00:00
Alemanha Bundesliga 2026/2027,SC Freiburg - SV Werder Bremen,2026-08-30T13:30:00+00:00,finished,1,4-1,SV Werder Bremen,Cédric Itten,F,29,6.4,14,0,0,0.0787,0.00606122,1,0,0,9,7,0,0,0,0,1,0,2,3,1,1,1,0,2,0,1,1,0,3,0,0,0,0,0,0,0,2026-09-02T00:09:18.226297+00:00
Alemanha Bundesliga 2026/2027,SC Freiburg - SV Werder Bremen,2026-08-30T13:30:00+00:00,finished,1,4-1,SV Werder Bremen,Dariusz Stalmach,M,45,8.0,28,1,0,0.126,0.0784371,1,1,1,19,19,1,1,1,1,0,0,4,2,0,0,3,3,3,0,1,0,0,0,1,2,0,0,0,2,0,2026-09-02T00:09:18.226279+00:00
Alemanha Bundesliga 2026/2027,SC Freiburg - SV Werder Bremen,2026-08-30T13:30:00+00:00,finished,1,4-1,SC Freiburg,Derry Scherhant,F,90,7.1,51,0,0,0.078,0.0730954,2,1,1,29,22,0,0,5,0,6,1,4,10,0,0,2,1,0,1,3,1,1,20,1,4,0,0,0,1,0,2026-09-02T00:09:18.226365+00:00
